Ref,Name,Category,Address,Days,Hours,Number of Reviews,Rating,Excellent,Very Good,Average,Poor,Terrible,Certified,Latitude,Longitude
/Attraction_Review-g303631-d10460516-Reviews-Museu_do_Ipiranga-Sao_Paulo_State_of_Sao_Paulo.html,Museu do Ipiranga,Museus de história,"Parque da Independência, Ipiranga, São Paulo, São Paulo, Estado de São Paulo, Brasil",,,211.0,"4,0",52%,32%,11%,2%,3%,True,-22.85528,-43.77425
/Attraction_Review-g303631-d317780-Reviews-Ibirapuera_Planetarium-Sao_Paulo_State_of_Sao_Paulo.html,Planetário do Ibirapuera,Observatórios e planetários,"Gate 10 | Av. Pedro Alvares Cabral, São Paulo, Estado de São Paulo 04094-050, Brasil",Dom,13:00 - 19:00,313.0,"4,0",51%,34%,8%,3%,4%,True,-23.58067,-46.6604
/Attraction_Review-g303631-d3915977-Reviews-Parque_Estadual_do_Jaragua-Sao_Paulo_State_of_Sao_Paulo.html,Parque Estadual do Jaragua,Parques públicos,"Rua Antonio Cardoso Nogueira 539 | Vila Chica Luiza, São Paulo, Estado de São Paulo 05184-000, Brasil",Dom - Sáb,07:00 - 17:00,173.0,"4,5",38%,51%,10%,0%,1%,False,0.0,0.0
/Attraction_Review-g303631-d2349919-Reviews-Ibirapuera_Auditorium-Sao_Paulo_State_of_Sao_Paulo.html,Auditório Ibirapuera,,"Av. Pedro Álvares Cabral, s/n - Portão 3, São Paulo, Estado de São Paulo 04094-050, Brasil",Dom,09:00 - 20:00,1.143,"4,5",67%,27%,4%,1%,1%,True,-23.5858,-46.65562
/Attraction_Review-g303631-d532237-Reviews-Tenente_Siqueira_Campos_Park_Trianon-Sao_Paulo_State_of_Sao_Paulo.html,Parque Tenente Siqueira Campos (Trianon),Parques,"Rua Peixoto Gomide, 949 | Cerqueira Cesar, São Paulo, Estado de São Paulo 01409-001, Brasil",,,803.0,"4,0",39%,46%,12%,2%,1%,True,-23.56171,-46.65781
/Attraction_Review-g303631-d4377482-Reviews-Museum_Theatro_Municipal_of_Sao_Paulo-Sao_Paulo_State_of_Sao_Paulo.html,Museu do Teatro Municipal de São Paulo,Cabarés,"Praca Ramos de Azevedo | Viaduto Do Chá, São Paulo, Estado de São Paulo 01037-010, Brasil",,,783.0,"4,5",68%,24%,6%,1%,1%,True,-23.5451,-46.63807
/Attraction_Review-g303631-d2349939-Reviews-Mario_de_Andrade_Library-Sao_Paulo_State_of_Sao_Paulo.html,Biblioteca Mário de Andrade,Bibliotecas,"Rua da Consolação, 94 | República, São Paulo, Estado de São Paulo 01302-000, Brasil",Seg - Sex,08:30 - 20:30,230.0,"4,5",58%,36%,5%,1%,0%,True,-23.5479,-46.64172
/Attraction_Review-g303631-d12033710-Reviews-Museu_da_Imaginacao-Sao_Paulo_State_of_Sao_Paulo.html,Museu da Imaginação,Museus infantis,"Rua Ricardo Cavatton, 251 - Lapa de Baixo | Próximo à Polícia Federal, São Paulo, Estado de São Paulo 05038-110, Brasil",Ter - Sex,10:00 - 17:00,140.0,"4,0",41%,27%,24%,7%,1%,False,0.0,0.0
/Attraction_Review-g303631-d6592598-Reviews-Parque_do_Carmo-Sao_Paulo_State_of_Sao_Paulo.html,Parque do Carmo,Parques,"Avenida Afonso de Sampaio e Sousa 951 | Itaquera, São Paulo, Estado de São Paulo 08275-025, Brasil",,,430.0,"4,0",40%,44%,12%,3%,1%,False,-23.56695,-46.46815
/Attraction_Review-g303631-d2350252-Reviews-Museum_of_the_Japanese_Immigration-Sao_Paulo_State_of_Sao_Paulo.html,Museu Histórico da Imigração Japonesa,Museus especializados,"Rua São Joaquim, 381 | Liberdade, São Paulo, Estado de São Paulo 01508-900, Brasil",,,151.0,"4,5",54%,37%,9%,0%,0%,True,-23.56158,-46.63612
/Attraction_Review-g303631-d2350336-Reviews-Shopping_25_de_Marco-Sao_Paulo_State_of_Sao_Paulo.html,Shopping 25 de Março,Shopping centers,"Rua 25 de Março, nº 1081, São Paulo, Estado de São Paulo 01021-200, Brasil",Seg - Sáb,11:00 - 16:00,2.6,"4,0",28%,42%,25%,4%,1%,False,-23.5436,-46.63254
/Attraction_Review-g303631-d2350174-Reviews-Santuario_e_Convento_Sao_Francisco_de_Assis-Sao_Paulo_State_of_Sao_Paulo.html,Santuário e Convento São Francisco de Assis,Igrejas e catedrais,"Largo de São Francisco, 133, São Paulo, Estado de São Paulo 01005-010, Brasil",Dom - Sáb,07:00 - 19:00,659.0,"4,5",58%,34%,7%,1%,0%,True,-23.54959,-46.63717
/Attraction_Review-g303631-d3387060-Reviews-Parque_da_Aclimacao-Sao_Paulo_State_of_Sao_Paulo.html,Parque da Aclimação,Parques,"Rua Muniz de Sousa, São Paulo, Estado de São Paulo, Brasil",,,490.0,"4,0",35%,50%,12%,2%,1%,True,-23.56907,-46.62693
/Attraction_Review-g303631-d17353719-Reviews-Parque_Helena-Sao_Paulo_State_of_Sao_Paulo.html,Parque Helena,Parques públicos,"Rua Kumaki Aoki 1390 | Jd helena, São Paulo, Estado de São Paulo 08090-370, Brasil",,,101.0,"5,0",90%,4%,4%,1%,1%,False,-23.47955,-46.42271
/Attraction_Review-g303631-d317775-Reviews-Praca_da_Liberdade-Sao_Paulo_State_of_Sao_Paulo.html,Praça da Liberdade,Pontos de interesse,"Praca da Liberdade 133, São Paulo, Estado de São Paulo 01503-010, Brasil",,,678.0,"4,0",38%,43%,17%,1%,1%,True,-23.55547,-46.63593
/Attraction_Review-g303631-d2350209-Reviews-Memorial_da_Resistencia_of_Sao_Paulo-Sao_Paulo_State_of_Sao_Paulo.html,Memorial da Resistência of São Paulo,Museus especializados,"Largo General Osorio 66 | Luz, São Paulo, Estado de São Paulo 01213-010, Brasil",,,248.0,"4,5",67%,25%,6%,1%,1%,True,-23.53506,-46.6392
/Attraction_Review-g303631-d6373219-Reviews-Museu_do_Instituto_Biologico-Sao_Paulo_State_of_Sao_Paulo.html,Museu do Instituto Biologico,Museus de ciência,"Avenida Doutor Dante Pazzanese 64 | Vila Mariana, São Paulo, Estado de São Paulo 04012-180, Brasil",,,85.0,"4,5",38%,58%,4%,0%,0%,False,-23.58611,-46.64779
/Attraction_Review-g303631-d10430724-Reviews-SESC_Pinheiros-Sao_Paulo_State_of_Sao_Paulo.html,SESC Pinheiros,Teatros,"Rua Paes Leme, 195, São Paulo, Estado de São Paulo 05424-150, Brasil",,,143.0,"4,5",66%,31%,1%,1%,1%,True,-23.56764,-46.69928
/Attraction_Review-g303631-d532227-Reviews-Casa_das_Rosas_Espaco_Haroldo_de_Campos_de_Poesia_e_Literatura-Sao_Paulo_State_of_.html,Casa das Rosas - Espaço Haroldo de Campos de Poesia e Literatura,Museus especializados,"Avenida Paulista 37 | Perto da estação de metro Brigadeiro, São Paulo, Estado de São Paulo 01311-902, Brasil",Dom,10:00 - 18:00,921.0,"4,0",38%,45%,14%,2%,1%,True,0.0,0.0
/Attraction_Review-g303631-d2350202-Reviews-Jockey_Club-Sao_Paulo_State_of_Sao_Paulo.html,Jockey Club,Hipódromos,"Avenida Lineu de Paula Machado, 1263 | Cidade Jardim, São Paulo, Estado de São Paulo 05601-001, Brasil",,,236.0,"4,0",43%,40%,12%,3%,2%,False,0.0,0.0
/Attraction_Review-g303631-d7104709-Reviews-Zoo_Safari-Sao_Paulo_State_of_Sao_Paulo.html,Zoo Safari,Zoológicos,"Avenida do Cursino 6338 | Vila Moraes, São Paulo, Estado de São Paulo 04169-000, Brasil",Ter - Dom,09:00 - 16:00,596.0,"4,0",26%,41%,22%,8%,3%,False,-23.63088,-46.61768
/Attraction_Review-g303631-d311965-Reviews-Latin_America_Memorial-Sao_Paulo_State_of_Sao_Paulo.html,Memorial da América Latina,Museus especializados,"Avenida Auro Soares de Moura Andrade 664 | Barra Funda, São Paulo, Estado de São Paulo 01156-001, Brasil",,,806.0,"4,0",39%,42%,16%,2%,1%,True,0.0,0.0
/Attraction_Review-g303631-d2350102-Reviews-Foundation_Maria_Luiza_and_Oscar_Americano-Sao_Paulo_State_of_Sao_Paulo.html,Fundação Maria Luisa e Oscar Americano,Museus de arte,"Av. Morumbi, 4077 | Morumbi, São Paulo, Estado de São Paulo 05650-000, Brasil",,,322.0,"4,5",55%,34%,8%,2%,1%,True,-23.60118,-46.70972
/Attraction_Review-g303631-d4586334-Reviews-Paroquia_Nossa_Senhora_Achiropita-Sao_Paulo_State_of_Sao_Paulo.html,Paróquia Nossa Senhora Achiropita,Pontos de interesse,"Rua Treze de Maio 478, São Paulo, Estado de São Paulo 01327-000, Brasil",,,131.0,"4,0",39%,45%,15%,1%,0%,True,-23.56185,-46.64584
/Attraction_Review-g303631-d3982174-Reviews-Fazendinha_Estacao_Natureza-Sao_Paulo_State_of_Sao_Paulo.html,Fazendinha Estação Natureza,Fazendas,"Avenida Washington Luis 4221 | Brooklin, São Paulo, Estado de São Paulo 04627-001, Brasil",,,158.0,"4,0",34%,50%,12%,4%,0%,False,-23.63036,-46.66847
/Attraction_Review-g303631-d8155260-Reviews-Teatro_Porto_Seguro-Sao_Paulo_State_of_Sao_Paulo.html,Teatro Porto Seguro,Teatros,"Alameda Barao de Piracicaba 740, São Paulo, Estado de São Paulo 01216-012, Brasil",,,255.0,"5,0",80%,18%,1%,1%,0%,True,-23.5304,-46.6457
/Attraction_Review-g303631-d2350282-Reviews-Obelisco_do_Ibirapuera-Sao_Paulo_State_of_Sao_Paulo.html,Obelisco do Ibirapuera,Monumentos e estátuas,"Avenida Pedro Álvares Cabral | Moema, São Paulo, Estado de São Paulo 04094-050, Brasil",,,248.0,"4,0",33%,39%,23%,4%,1%,True,-23.5858,-46.65562
/Attraction_Review-g303631-d2349948-Reviews-The_Glass_House-Sao_Paulo_State_of_Sao_Paulo.html,Casa de Vidro,Obras arquitetônicas,"Rua General Almério De Moura, 200 | Morumbi, São Paulo, Estado de São Paulo 05690-080, Brasil",,,59.0,"4,5",57%,33%,8%,1%,1%,False,-23.61334,-46.71196
/Attraction_Review-g303631-d1724606-Reviews-Senna_s_Grave_Morumbi_Cemetery-Sao_Paulo_State_of_Sao_Paulo.html,Túmulo De Ayrton Senna,Cemitérios,"Rua Deputado Laercio Corte 468 | Morumbi, São Paulo, Estado de São Paulo 05706-290, Brasil",,,79.0,"4,0",51%,31%,15%,1%,2%,False,-23.62482,-46.72519
/Attraction_Review-g303631-d2350274-Reviews-Museu_dos_Transportes-Sao_Paulo_State_of_Sao_Paulo.html,Museu dos Transportes,Museus especializados,"Av. Cruzeiro do Sul, 780 | Canindé, São Paulo, Estado de São Paulo 03033-020, Brasil",Ter - Dom,09:00 - 17:00,80.0,"4,0",36%,49%,12%,1%,2%,False,-23.52575,-46.62527
/Attraction_Review-g303631-d2350022-Reviews-Estacao_Pinacoteca-Sao_Paulo_State_of_Sao_Paulo.html,Estação Pinacoteca,Museus de arte,"Largo General Osório, 66, São Paulo, Estado de São Paulo 01213-010, Brasil",Ter - Qua,10:00 - 17:30,1.844,"4,5",61%,31%,6%,1%,1%,True,-23.53506,-46.6392
/Attraction_Review-g303631-d4127417-Reviews-UnimedHall-Sao_Paulo_State_of_Sao_Paulo.html,UnimedHall,Teatros,"Avenida das Nações Unidas, 17955, São Paulo, Estado de São Paulo 04795-100, Brasil",,,556.0,"4,0",39%,36%,15%,5%,5%,False,-23.63647,-46.71972
/Attraction_Review-g303631-d8343135-Reviews-Conjunto_Nacional-Sao_Paulo_State_of_Sao_Paulo.html,Conjunto Nacional,Shopping centers,"Avenida Paulista 2073 | Bela Vista, São Paulo, Estado de São Paulo 01311-940, Brasil",,,351.0,"4,0",36%,49%,13%,1%,1%,True,-23.56558,-46.65143
/Attraction_Review-g303631-d11918796-Reviews-Faculdade_de_Direito_da_USP-Sao_Paulo_State_of_Sao_Paulo.html,Faculdade de Direito da USP,Locais históricos,"Rua Largo São Francisco, 95, São Paulo, Estado de São Paulo 01005-010, Brasil",,,246.0,"4,5",65%,26%,7%,1%,1%,True,-23.47966,-46.56904
/Attraction_Review-g303631-d13003753-Reviews-Impulso_Park-Sao_Paulo_State_of_Sao_Paulo.html,Impulso Park,Parques temáticos,"Rua Alfredo de Castro 160, São Paulo, Estado de São Paulo 01155-060, Brasil",,,70.0,"4,0",49%,30%,7%,10%,4%,True,-23.5289,-46.66466
/Attraction_Review-g303631-d8387588-Reviews-Teatro_Frei_Caneca-Sao_Paulo_State_of_Sao_Paulo.html,Teatro Frei Caneca,Teatros,"Rua Frei Caneca 569 | Consolação, São Paulo, Estado de São Paulo 01307-001, Brasil",,,152.0,"4,5",48%,42%,8%,1%,1%,True,-23.55413,-46.65403
/Attraction_Review-g303631-d8628181-Reviews-Mirante_9_de_Julho-Sao_Paulo_State_of_Sao_Paulo.html,Mirante 9 de Julho,Pontos de interesse,"Rua Carlos Comenale, São Paulo, Estado de São Paulo 01332-030, Brasil",Ter - Dom,10:00 - 22:00,314.0,"4,0",37%,40%,17%,4%,2%,False,-23.56108,-46.65543
/Attraction_Review-g303631-d12213926-Reviews-Shopping_Morumbi_Town-Sao_Paulo_State_of_Sao_Paulo.html,Shopping Morumbi Town,Shopping centers,"Av. Giovanni Gronchi, 5930 | Vila Andrade, São Paulo, Estado de São Paulo 05724-002, Brasil",Dom,14:00 - 22:00,98.0,"4,0",31%,52%,13%,3%,1%,True,-23.63272,-46.73701
/Attraction_Review-g303631-d13482812-Reviews-Jardim_Pamplona_Shopping-Sao_Paulo_State_of_Sao_Paulo.html,Jardim Pamplona Shopping,Lojas de departamento,"Rua Pamplona 1704 | Perto Da Rua Estados Unidos, São Paulo, Estado de São Paulo 01405-002, Brasil",,,46.0,"4,0",45%,34%,21%,0%,0%,True,-23.56977,-46.65981
/Attraction_Review-g303631-d8775292-Reviews-SESC_Itaquera-Sao_Paulo_State_of_Sao_Paulo.html,SESC Itaquera,Centros cívicos,"Avenida Fernando do Espírito Santo Alves de Mattos, 1000, São Paulo, Estado de São Paulo 08265-045, Brasil",,,99.0,"4,5",59%,30%,9%,1%,1%,False,0.0,0.0
/Attraction_Review-g303631-d317777-Reviews-Praca_da_Republica-Sao_Paulo_State_of_Sao_Paulo.html,Praça da República,Pontos de interesse,"São Paulo, Estado de São Paulo 01045-903, Brasil",,,718.0,"3,5",15%,29%,40%,14%,2%,False,-4.29206,-41.77369
/Attraction_Review-g303631-d14101728-Reviews-Parque_Jacui-Sao_Paulo_State_of_Sao_Paulo.html,Parque Vila Jacuí,Parques públicos,"Rua Catléia, 911 | São Miguel, São Paulo, Estado de São Paulo 08071-100, Brasil",,,112.0,"5,0",91%,8%,1%,0%,0%,False,-23.48786,-46.455
/Attraction_Review-g303631-d5226404-Reviews-Cemiterio_da_Consolacao-Sao_Paulo_State_of_Sao_Paulo.html,Cemitério da Consolação,Cemitérios,"Rua da Consolacao 1660, São Paulo, Estado de São Paulo 01302-001, Brasil",Dom - Sáb,09:00 - 17:00,106.0,"4,0",44%,40%,15%,1%,0%,False,-23.55164,-46.65744
/Attraction_Review-g303631-d2350332-Reviews-Sunset_Square-Sao_Paulo_State_of_Sao_Paulo.html,Praça Pôr Do Sol,Pontos de interesse,"Praça Cel. Custódio Fernandes Pinheiro | Alto de Pinheiros, São Paulo, Estado de São Paulo 03178-200, Brasil",,,352.0,"4,0",40%,36%,19%,4%,1%,False,0.0,0.0
/Attraction_Review-g303631-d7757416-Reviews-Borboletario_Aguias_da_Serra-Sao_Paulo_State_of_Sao_Paulo.html,Borboletário Águias da Serra,Trilhas para caminhada,"Estrada da Ponte Alta, 4300 | Parque Estadual da Serra do Mar, São Paulo, Estado de São Paulo 04891-270, Brasil",Dom,22:00 - 23:00,94.0,"4,5",62%,23%,9%,2%,4%,False,0.0,0.0
/Attraction_Review-g303631-d4093482-Reviews-Renaissance_Theatre-Sao_Paulo_State_of_Sao_Paulo.html,Teatro Renaissance,Teatros,"Alameda Santos 2233 | Jardins, São Paulo, Estado de São Paulo 01419-101, Brasil",,,223.0,"4,5",55%,37%,7%,1%,0%,False,-23.55866,-46.66156
/Attraction_Review-g303631-d4328238-Reviews-Museum_of_Contemporary_Art_MAC_USP_Ibirapuera-Sao_Paulo_State_of_Sao_Paulo.html,Museu de Arte Contemporânea - MAC USP Ibirapuera,Museus especializados,"Passarela Ciccillo Matarazzo 3 Piso | Parque Ibirapuera, São Paulo, Estado de São Paulo 04094-010, Brasil",Dom - Sáb,05:00 - 00:00,93.0,"4,5",56%,34%,7%,2%,1%,False,0.0,0.0
/Attraction_Review-g303631-d2349969-Reviews-Orthodox_Cathedral-Sao_Paulo_State_of_Sao_Paulo.html,Catedral Ortodoxa,Obras arquitetônicas,"Rua Vergueiro, 1515 | Paraíso, São Paulo, Estado de São Paulo 04101-000, Brasil",,,136.0,"4,5",52%,41%,7%,0%,0%,False,-23.57361,-46.64035
/Attraction_Review-g303631-d6117088-Reviews-WTC_Events_Center-Sao_Paulo_State_of_Sao_Paulo.html,WTC Events Center,Outro,"Avenida das Nacoes Unidas 12551 | Brooklin Novo, São Paulo, Estado de São Paulo 04578-903, Brasil",,,129.0,"4,5",51%,39%,7%,3%,0%,False,-23.60548,-46.69657
/Attraction_Review-g303631-d4127632-Reviews-SESC_Avenida_Paulista_Espaco_10_o_andar_Theater-Sao_Paulo_State_of_Sao_Paulo.html,Teatro SESC - Avenida Paulista - Espaço 10.o andar,Teatros,"Avenida Paulista 119 | Bela Vista, São Paulo, Estado de São Paulo 01311-903, Brasil",,,49.0,"4,5",62%,32%,4%,2%,0%,True,-23.56558,-46.65143
/Attraction_Review-g303631-d4584452-Reviews-Alfredo_Volpi_Park-Sao_Paulo_State_of_Sao_Paulo.html,Parque Alfredo Volpi,Parques,"Rua Engenheiro Oscar Americano 480, São Paulo, Estado de São Paulo 05673-050, Brasil",,,92.0,"4,5",41%,52%,7%,0%,0%,False,-23.59209,-46.70422
/Attraction_Review-g303631-d6510191-Reviews-Feira_Kantuta-Sao_Paulo_State_of_Sao_Paulo.html,Feira Kantuta,Feiras e mercados de pulgas,"Rua Pedro Vicente, 600 | Canindé, São Paulo, Estado de São Paulo 01109-010, Brasil",Dom,12:00 - 19:00,57.0,"4,0",28%,47%,15%,3%,7%,False,-23.52549,-46.6232
/Attraction_Review-g303631-d10530402-Reviews-Sambodromo_Anhembi-Sao_Paulo_State_of_Sao_Paulo.html,Sambódromo Anhembí,Pontos de interesse,"Avenida Olavo Fontoura 1209 | ao lado do Pavilhão de exposições do parque Anhembi, São Paulo, Estado de São Paulo 02012-021, Brasil",,,60.0,"4,0",33%,36%,25%,3%,3%,False,0.0,0.0
/Attraction_Review-g303631-d2350347-Reviews-Shopping_Frei_Caneca-Sao_Paulo_State_of_Sao_Paulo.html,Shopping Frei Caneca,Shopping centers,"Rua Frei Caneca, 569 | Consolação, São Paulo, Estado de São Paulo 01307-001, Brasil",Dom,14:00 - 20:00,675.0,"4,0",24%,49%,24%,2%,1%,False,-23.55413,-46.65403
/Attraction_Review-g303631-d10228715-Reviews-Bradesco_Theater-Sao_Paulo_State_of_Sao_Paulo.html,Teatro Bradesco,Teatros,"Rua Palestra Itália, 500, São Paulo, Estado de São Paulo, Brasil",,,36.0,"5,0",87%,13%,0%,0%,0%,False,-23.52789,-46.68035
/Attraction_Review-g303631-d9812256-Reviews-Minhocao-Sao_Paulo_State_of_Sao_Paulo.html,Minhocão,Pontos de interesse,"São Paulo, Estado de São Paulo 01221-000, Brasil",,,61.0,"4,0",32%,52%,14%,1%,1%,False,-23.20497,-47.30416
/Attraction_Review-g303631-d2350058-Reviews-CEAGESP_Companhia_de_Entrepostos_e_Armazens_Gerais_de_Sao_Paulo-Sao_Paulo_State_o.html,CEAGESP - Companhia de Entrepostos e Armazéns Gerais de São Paulo,Feiras e mercados de pulgas,"Av. Dr. Gastão Vidigal, 1946 | Vila Leopoldina, São Paulo, Estado de São Paulo 05316-900, Brasil",Dom - Sáb,00:00 - 23:59,162.0,"4,5",48%,40%,8%,1%,3%,True,-23.53382,-46.73477
/Attraction_Review-g303631-d2350046-Reviews-Feira_de_Antiguidades_da_Paulista-Sao_Paulo_State_of_Sao_Paulo.html,Feira de Antiguidades da Paulista,Antiquários,"Jardim Paulista, São Paulo, Estado de São Paulo 04002-010, Brasil",Ter - Qua,10:00 - 18:00,464.0,"4,0",31%,47%,20%,1%,1%,False,-23.57371,-46.66087
/Attraction_Review-g303631-d7300089-Reviews-Igreja_Nossa_Senhora_da_Consolacao-Sao_Paulo_State_of_Sao_Paulo.html,Igreja Nossa Senhora da Consolação,Igrejas e catedrais,"Rua da Consolacao 585, São Paulo, Estado de São Paulo 01301-000, Brasil",,,97.0,"4,5",65%,27%,7%,1%,0%,True,-23.54742,-46.64669
/Attraction_Review-g303631-d4221235-Reviews-Shopping_Light-Sao_Paulo_State_of_Sao_Paulo.html,Shopping Light,Shopping centers,"Rua Coronel Xavier de Toledo, 23 | Estacionamento: Rua Formosa. 157, São Paulo, Estado de São Paulo 01048-000, Brasil",Dom,12:00 - 18:00,327.0,"3,5",18%,39%,34%,8%,1%,False,0.0,0.0
/Attraction_Review-g303631-d4377491-Reviews-Sao_Paulo_Monument_to_Independence-Sao_Paulo_State_of_Sao_Paulo.html,Monumento à Independência,Monumentos e estátuas,"Praça do Monumento s/n | Ipiranga, São Paulo, Estado de São Paulo 04261-050, Brasil",,,182.0,"4,5",45%,40%,14%,1%,0%,False,-23.5778,-46.6114
/Attraction_Review-g303631-d7085156-Reviews-Paroquia_Nossa_Senhora_do_Rosario_de_Fatima-Sao_Paulo_State_of_Sao_Paulo.html,Paróquia Nossa Senhora do Rosário de Fátima,Pontos de interesse,"Avenida Doutor Arnaldo 1.831 | Alto do Sumaré, São Paulo, Estado de São Paulo 01246-000, Brasil",Seg - Sex,08:00 - 12:00,26.0,"4,5",50%,50%,0%,0%,0%,False,-23.55392,-46.67145
/Attraction_Review-g303631-d2277249-Reviews-Museu_da_Casa_Brasileira-Sao_Paulo_State_of_Sao_Paulo.html,Museu da Casa Brasileira,Museus especializados,"Avenida Brigadeiro Faria Lima 2705, São Paulo, Estado de São Paulo 01452-000, Brasil",Ter - Dom,10:00 - 18:00,386.0,"4,0",33%,47%,17%,2%,1%,False,-23.57075,-46.69086
/Attraction_Review-g303631-d4377484-Reviews-Museum_of_the_Faculty_of_Law-Sao_Paulo_State_of_Sao_Paulo.html,Museu da Faculdade de Direito,Museus especializados,"Largo São Francisco, 95, São Paulo, Estado de São Paulo 01005-010, Brasil",,,535.0,"4,5",51%,35%,12%,1%,1%,False,-23.54969,-46.63674
/Attraction_Review-g303631-d17369762-Reviews-Nucleo_Itaim_Biacica-Sao_Paulo_State_of_Sao_Paulo.html,Núcleo Itaim Biacica,Parques,"Estr. da Biacica 756 | Vila Seabra, São Paulo, Estado de São Paulo 08180-370, Brasil",Dom - Sáb,08:00 - 17:00,40.0,"5,0",100%,0%,0%,0%,0%,False,-23.48607,-46.40628
/Attraction_Review-g303631-d2318987-Reviews-Museu_Lasar_Segall-Sao_Paulo_State_of_Sao_Paulo.html,Museu Lasar Segall,Museus de arte,"Rua Berta 111, São Paulo, Estado de São Paulo 04120-040, Brasil",Qua - Seg,11:00 - 19:00,105.0,"4,5",46%,39%,14%,1%,0%,False,-23.59476,-46.6356
/Attraction_Review-g303631-d17456893-Reviews-10_Pedal_Escola_de_Bicicleta-Sao_Paulo_State_of_Sao_Paulo.html,1º Pedal - Escola de Bicicleta,Clínicas e quadras esportivas,"Avenida Professor Fonseca Rodrigues 2001 | Parque Villa Lobos, São Paulo, Estado de São Paulo 05461-010, Brasil",,,48.0,"5,0",100%,0%,0%,0%,0%,False,0.0,0.0
/Attraction_Review-g303631-d7362949-Reviews-Paroquia_Santuario_Sao_Judas_Tadeu-Sao_Paulo_State_of_Sao_Paulo.html,Paróquia Santuário São Judas Tadeu,Pontos de interesse,"Avenida Jabaquara 2682, São Paulo, Estado de São Paulo 04046-500, Brasil",,,62.0,"4,5",54%,33%,9%,4%,0%,False,-23.62729,-46.64229
/Attraction_Review-g303631-d781069-Reviews-Haddock_Lobo_Street-Sao_Paulo_State_of_Sao_Paulo.html,Rua Haddock Lobo,Pontos de interesse,"Haddock Lobo, São Paulo, Estado de São Paulo, Brasil",,,209.0,"4,0",34%,52%,13%,1%,0%,False,-23.56186,-46.66583
/Attraction_Review-g303631-d2350316-Reviews-Luz_Square-Sao_Paulo_State_of_Sao_Paulo.html,Jardim da Luz,Jardins,"Praça da Luz, s/n | Luz, São Paulo, Estado de São Paulo 01120-010, Brasil",Ter - Dom,09:00 - 18:00,341.0,"4,0",23%,47%,22%,7%,1%,False,-23.53428,-46.63672
/Attraction_Review-g303631-d317812-Reviews-Museu_de_Arte_Moderna_de_Sao_Paulo-Sao_Paulo_State_of_Sao_Paulo.html,Museu de Arte Moderna de São Paulo,Museus de arte,"Parque do Ibirapuera, Portão 3, São Paulo, Estado de São Paulo 04094-000, Brasil",Ter - Dom,10:00 - 18:00,499.0,"4,0",42%,38%,15%,4%,1%,False,-23.58894,-46.65341
/Attraction_Review-g303631-d2275510-Reviews-Theatro_Sao_Pedro-Sao_Paulo_State_of_Sao_Paulo.html,Theatro São Pedro,Teatros,"Rua Doutor Albuquerque Lins 207 | Campos Elíseos, São Paulo, Estado de São Paulo 01230-001, Brasil",,,110.0,"4,5",48%,41%,9%,1%,1%,False,-23.53213,-46.65383
